year,Period,Country code,Target region code,Summit code,¤è¦ì,Sunnit area section,section_code,Name,code,Abundance,coverage,total_cov,r_cov
2014 ,P2,TW,SYU,JNJ,S,S05,2014TWSYUJNJS05,»OÆW¦a·¨±ö,SP25,S,25.00 ,63.00 ,15.75
2014 ,P2,TW,SYU,JNJ,S,S05,2014TWSYUJNJS05,¥ÛªQ,SP2,S,25.00 ,63.00 ,15.75
2014 ,P2,TW,SYU,JNJ,S,S05,2014TWSYUJNJS05,¥É¤s°wÄ©,SP23,S,25.00 ,63.00 ,15.75
2014 ,P2,TW,SYU,JNJ,S,S05,2014TWSYUJNJS05,»OÆWòÔÄª,SP26,S,25.00 ,63.00 ,15.75
2014 ,P2,TW,SYU,JNJ,S,S05,2014TWSYUJNJS05,¥§ªyº¸Å£Â­,SP45,R,5.00 ,63.00 ,3.15
2014 ,P2,TW,SYU,JNJ,S,S05,2014TWSYUJNJS05,»OÆW¤T¤ò¯ó,SP40,S,25.00 ,63.00 ,15.75
2014 ,P2,TW,SYU,JNJ,S,S05,2014TWSYUJNJS05,´Ë¤ó¤s¬hµâ,SP50,S,25.00 ,63.00 ,15.75
2014 ,P2,TW,SYU,JNJ,S,S05,2014TWSYUJNJS05,ªü¨½¤sÀsÁx,SP67,S,25.00 ,63.00 ,15.75
2014 ,P2,TW,SYU,JNJ,S,S05,2014TWSYUJNJS05,¥É¤sæùªÑ¿o,SP29,S,25.00 ,63.00 ,15.75
2014 ,P2,TW,SYU,JNJ,S,S05,2014TWSYUJNJS05,»OÆW©ÜÆP¯ó,SP33,R!,1.00 ,63.00 ,0.63
2014 ,P2,TW,SYU,JNJ,S,S10,2014TWSYUJNJS10,¥É¤s½b¦Ë,SP41,D,75.00 ,58.20 ,43.65
2014 ,P2,TW,SYU,JNJ,S,S10,2014TWSYUJNJS10,¥É¤s°wÄ©,SP23,C,50.00 ,58.20 ,29.1
2014 ,P2,TW,SYU,JNJ,S,S10,2014TWSYUJNJS10,¬õ¤ò§ùÃY,SP66,S,25.00 ,58.20 ,14.55
2014 ,P2,TW,SYU,JNJ,S,S10,2014TWSYUJNJS10,¨~,SP38,C,50.00 ,58.20 ,29.1
2014 ,P2,TW,SYU,JNJ,S,S10,2014TWSYUJNJS10,¨ë¬f,SP10,S,25.00 ,58.20 ,14.55
2014 ,P2,TW,SYU,JNJ,S,S10,2014TWSYUJNJS10,»OÆW¦a·¨±ö,SP25,S,25.00 ,58.20 ,14.55
2014 ,P2,TW,SYU,JNJ,S,S10,2014TWSYUJNJS10,©êÅì±J¬WÂÊ,SP22,S,25.00 ,58.20 ,14.55
2014 ,P2,TW,SYU,JNJ,S,S10,2014TWSYUJNJS10,¦Ï­T,SP35,S,25.00 ,58.20 ,14.55
2014 ,P2,TW,SYU,JNJ,S,S10,2014TWSYUJNJS10,»OÆWòÔÄª,SP26,S,25.00 ,58.20 ,14.55
2014 ,P2,TW,SYU,JNJ,S,S10,2014TWSYUJNJS10,¦±¨~¾v¯ó,SP31,C,50.00 ,58.20 ,29.1
2014 ,P2,TW,SYU,JNJ,S,S10,2014TWSYUJNJS10,¥É¬f,SP4,S,25.00 ,58.20 ,14.55
2014 ,P2,TW,SYU,JNJ,S,S10,2014TWSYUJNJS10,¥ÛªQ,SP2,S,25.00 ,58.20 ,14.55
2014 ,P2,TW,SYU,JNJ,S,S10,2014TWSYUJNJS10,¥É¤sª÷µ·®ç,SP75,S,25.00 ,58.20 ,14.55
2014 ,P2,TW,SYU,JNJ,S,S10,2014TWSYUJNJS10,µu¶Z¯»½ºÄõ,SP28,R,5.00 ,58.20 ,2.91
2014 ,P2,TW,SYU,JNJ,S,S10,2014TWSYUJNJS10,¥§ªyº¸Å£Â­,SP45,R!,1.00 ,58.20 ,0.582
2014 ,P2,TW,SYU,JNJ,S,S10,2014TWSYUJNJS10,¸¢Åì¤ò¿¹,SP7,R!,1.00 ,58.20 ,0.582
2014 ,P2,TW,SYU,JNJ,S,S10,2014TWSYUJNJS10,¥É¤sæùªÑ¿o,SP29,S,25.00 ,58.20 ,14.55
2014 ,P2,TW,SYU,JNJ,S,S10,2014TWSYUJNJS10,µu²ô±J¬WÂÊ,SP17,S,25.00 ,58.20 ,14.55
2014 ,P2,TW,SYU,JNJ,S,S10,2014TWSYUJNJS10,ªü¨½¤sÀsÁx,SP67,S,25.00 ,58.20 ,14.55
2014 ,P2,TW,SYU,JNJ,S,S10,2014TWSYUJNJS10,»OÆW¤T¤ò¯ó,SP40,S,25.00 ,58.20 ,14.55
2014 ,P2,TW,SYU,JNJ,S,S10,2014TWSYUJNJS10,´Ë¤ó¤s¬hµâ,SP50,S,25.00 ,58.20 ,14.55
2014 ,P2,TW,SYU,JNJ,W,W05,2014TWSYUJNJW05,¥É¤s½b¦Ë,SP41,D,75.00 ,85.00 ,63.75
2014 ,P2,TW,SYU,JNJ,W,W05,2014TWSYUJNJW05,¨~,SP38,C,50.00 ,85.00 ,42.5
2014 ,P2,TW,SYU,JNJ,W,W05,2014TWSYUJNJW05,¨ë¬f,SP10,R,5.00 ,85.00 ,4.25
2014 ,P2,TW,SYU,JNJ,W,W05,2014TWSYUJNJW05,¦±¨~¾v¯ó,SP31,C,50.00 ,85.00 ,42.5
2014 ,P2,TW,SYU,JNJ,W,W05,2014TWSYUJNJW05,¦Ï­T,SP35,C,50.00 ,85.00 ,42.5
2014 ,P2,TW,SYU,JNJ,W,W05,2014TWSYUJNJW05,»OÆW¤T¤ò¯ó,SP40,R,5.00 ,85.00 ,4.25
2014 ,P2,TW,SYU,JNJ,W,W05,2014TWSYUJNJW05,¥É¤sæùªÑ¿o,SP29,R,5.00 ,85.00 ,4.25
2014 ,P2,TW,SYU,JNJ,W,W05,2014TWSYUJNJW05,©êÅì±J¬WÂÊ,SP22,S,25.00 ,85.00 ,21.25
2014 ,P2,TW,SYU,JNJ,W,W05,2014TWSYUJNJW05,ªü¨½¤sÀsÁx,SP67,S,25.00 ,85.00 ,21.25
2014 ,P2,TW,SYU,JNJ,W,W05,2014TWSYUJNJW05,¥É¬f,SP4,R!,1.00 ,85.00 ,0.85
2014 ,P2,TW,SYU,JNJ,W,W05,2014TWSYUJNJW05,¥ÛªQ,SP2,R!,1.00 ,85.00 ,0.85
2014 ,P2,TW,SYU,JNJ,W,W05,2014TWSYUJNJW05,»OÆW¦a·¨±ö,SP25,S,25.00 ,85.00 ,21.25
2014 ,P2,TW,SYU,JNJ,W,W05,2014TWSYUJNJW05,»OÆWòÔÄª,SP26,S,25.00 ,85.00 ,21.25
2014 ,P2,TW,SYU,JNJ,W,W05,2014TWSYUJNJW05,¥É¤s¥Û¦Ë,SP61,R,5.00 ,85.00 ,4.25
2014 ,P2,TW,SYU,JNJ,W,W05,2014TWSYUJNJW05,´Ë¤ó¤s¬hµâ,SP50,S,25.00 ,85.00 ,21.25
2014 ,P2,TW,SYU,JNJ,W,W05,2014TWSYUJNJW05,¥É¤s°wÄ©,SP23,R,5.00 ,85.00 ,4.25
2014 ,P2,TW,SYU,JNJ,W,W05,2014TWSYUJNJW05,»OÆW©ÜÆP¯ó,SP33,R!,1.00 ,85.00 ,0.85
2014 ,P2,TW,SYU,JNJ,W,W05,2014TWSYUJNJW05,µu²ô±J¬WÂÊ,SP17,S,25.00 ,85.00 ,21.25
2014 ,P2,TW,SYU,JNJ,W,W10,2014TWSYUJNJW10,¥É¤s½b¦Ë,SP41,D,75.00 ,85.00 ,63.75
2014 ,P2,TW,SYU,JNJ,W,W10,2014TWSYUJNJW10,¨ë¬f,SP10,S,25.00 ,85.00 ,21.25
2014 ,P2,TW,SYU,JNJ,W,W10,2014TWSYUJNJW10,¦±¨~¾v¯ó,SP31,C,50.00 ,85.00 ,42.5
2014 ,P2,TW,SYU,JNJ,W,W10,2014TWSYUJNJW10,¥É¤sæùªÑ¿o,SP29,R,5.00 ,85.00 ,4.25
2014 ,P2,TW,SYU,JNJ,W,W10,2014TWSYUJNJW10,ªü¨½¤sÀsÁx,SP67,S,25.00 ,85.00 ,21.25
2014 ,P2,TW,SYU,JNJ,W,W10,2014TWSYUJNJW10,©êÅì±J¬WÂÊ,SP22,C,50.00 ,85.00 ,42.5
2014 ,P2,TW,SYU,JNJ,W,W10,2014TWSYUJNJW10,µu²ô±J¬WÂÊ,SP17,C,50.00 ,85.00 ,42.5
2014 ,P2,TW,SYU,JNJ,W,W10,2014TWSYUJNJW10,¥É¬f,SP4,S,25.00 ,85.00 ,21.25
2014 ,P2,TW,SYU,JNJ,W,W10,2014TWSYUJNJW10,¥ÛªQ,SP2,R,5.00 ,85.00 ,4.25
2014 ,P2,TW,SYU,JNJ,W,W10,2014TWSYUJNJW10,¦Ï­T,SP35,C,50.00 ,85.00 ,42.5
2014 ,P2,TW,SYU,JNJ,W,W10,2014TWSYUJNJW10,»OÆW¦a·¨±ö,SP25,S,25.00 ,85.00 ,21.25
2014 ,P2,TW,SYU,JNJ,W,W10,2014TWSYUJNJW10,»OÆWòÔÄª,SP26,R,5.00 ,85.00 ,4.25
2014 ,P2,TW,SYU,JNJ,W,W10,2014TWSYUJNJW10,¥É¤sª÷µ·®ç,SP75,R!,1.00 ,85.00 ,0.85
2014 ,P2,TW,SYU,JNJ,W,W10,2014TWSYUJNJW10,¬õ¤ò§ùÃY,SP66,R,5.00 ,85.00 ,4.25
2014 ,P2,TW,SYU,JNJ,W,W10,2014TWSYUJNJW10,¥§ªyº¸Å£Â­,SP45,R,5.00 ,85.00 ,4.25
2014 ,P2,TW,SYU,JNJ,W,W10,2014TWSYUJNJW10,»OÆWÂ¸½uµâ,SP86,S,25.00 ,85.00 ,21.25
2014 ,P2,TW,SYU,JNJ,W,W10,2014TWSYUJNJW10,¥É¤s°wÄ©,SP23,S,25.00 ,85.00 ,21.25
2014 ,P2,TW,SYU,JNJ,W,W10,2014TWSYUJNJW10,­»«C,SP11,R!,1.00 ,85.00 ,0.85
2014 ,P2,TW,SYU,JNJ,W,W10,2014TWSYUJNJW10,»OÆW©ÜÆP¯ó,SP33,R!,1.00 ,85.00 ,0.85
2014 ,P2,TW,SYU,JNJ,W,W10,2014TWSYUJNJW10,¨~,SP38,R,5.00 ,85.00 ,4.25
2014 ,P2,TW,SYU,JNJ,W,W10,2014TWSYUJNJW10,¥É¤s§ùÃY,SP65,R,5.00 ,85.00 ,4.25
2014 ,P2,TW,SYU,TSW,E,E05,2014TWSYUTSWE05,¥É¤s½b¦Ë,SP41,D,75.00 ,78.00 ,58.5
2014 ,P2,TW,SYU,TSW,E,E05,2014TWSYUTSWE05,¦±¨~¾v¯ó,SP31,C,50.00 ,78.00 ,39
2014 ,P2,TW,SYU,TSW,E,E05,2014TWSYUTSWE05,©êÅì±J¬WÂÊ,SP22,C,50.00 ,78.00 ,39
2014 ,P2,TW,SYU,TSW,E,E05,2014TWSYUTSWE05,¦Ï­T,SP35,C,50.00 ,78.00 ,39
2014 ,P2,TW,SYU,TSW,E,E05,2014TWSYUTSWE05,ªü¨½¤sÀsÁx,SP67,R!,1.00 ,78.00 ,0.78
2014 ,P2,TW,SYU,TSW,E,E05,2014TWSYUTSWE05,¥É¤s¥ÛªQ,SP5,S,25.00 ,78.00 ,19.5
2014 ,P2,TW,SYU,TSW,E,E05,2014TWSYUTSWE05,µu²ô±J¬WÂÊ,SP17,S,25.00 ,78.00 ,19.5
2014 ,P2,TW,SYU,TSW,E,E05,2014TWSYUTSWE05,­»«C,SP11,C,50.00 ,78.00 ,39
2014 ,P2,TW,SYU,TSW,E,E05,2014TWSYUTSWE05,³ß©¥Ûjµæ,SP90,R,5.00 ,78.00 ,3.9
2014 ,P2,TW,SYU,TSW,E,E05,2014TWSYUTSWE05,§N§ü²§¿P³Á,SP37,R,5.00 ,78.00 ,3.9
2014 ,P2,TW,SYU,TSW,E,E05,2014TWSYUTSWE05,¤¤°ê¦a·¨±ö,SP24,R!,1.00 ,78.00 ,0.78
2014 ,P2,TW,SYU,TSW,E,E05,2014TWSYUTSWE05,¥É¬f,SP4,R!,1.00 ,78.00 ,0.78
2014 ,P2,TW,SYU,TSW,E,E05,2014TWSYUTSWE05,¥ÛªQ,SP2,R!,1.00 ,78.00 ,0.78
2014 ,P2,TW,SYU,TSW,E,E05,2014TWSYUTSWE05,¥É¤sª÷µ·®ç,SP75,R,5.00 ,78.00 ,3.9
2014 ,P2,TW,SYU,TSW,E,E05,2014TWSYUTSWE05,«n§ëÂÊ,SP21,R,5.00 ,78.00 ,3.9
2014 ,P2,TW,SYU,TSW,E,E05,2014TWSYUTSWE05,»OÆW¦a·¨±ö,SP25,R,5.00 ,78.00 ,3.9
2014 ,P2,TW,SYU,TSW,E,E05,2014TWSYUTSWE05,¥É¤s¤pÀÐ,SP57,R,5.00 ,78.00 ,3.9
2014 ,P2,TW,SYU,TSW,E,E05,2014TWSYUTSWE05,»OÆW©ÜÆP¯ó,SP33,R!,1.00 ,78.00 ,0.78
2014 ,P2,TW,SYU,TSW,E,E05,2014TWSYUTSWE05,»OÆW¤T¤ò¯ó,SP40,R!,1.00 ,78.00 ,0.78
2014 ,P2,TW,SYU,TSW,E,E05,2014TWSYUTSWE05,¥É¤s¤ô­WòÌ,SP79,R!,1.00 ,78.00 ,0.78
2014 ,P2,TW,SYU,TSW,E,E05,2014TWSYUTSWE05,´Ë¤ó¤s¬hµâ,SP50,R,5.00 ,78.00 ,3.9
2014 ,P2,TW,SYU,TSW,E,E05,2014TWSYUTSWE05,¨~,SP38,R,5.00 ,78.00 ,3.9
2014 ,P2,TW,SYU,TSW,E,E10,2014TWSYUTSWE10,¥É¤s½b¦Ë,SP41,D,75.00 ,62.70 ,47.025
2014 ,P2,TW,SYU,TSW,E,E10,2014TWSYUTSWE10,¥É¤sª÷µ·®ç,SP75,S,25.00 ,62.70 ,15.675
2014 ,P2,TW,SYU,TSW,E,E10,2014TWSYUTSWE10,¦±¨~¾v¯ó,SP31,C,50.00 ,62.70 ,31.35
2014 ,P2,TW,SYU,TSW,E,E10,2014TWSYUTSWE10,¦Ï­T,SP35,C,50.00 ,62.70 ,31.35
2014 ,P2,TW,SYU,TSW,E,E10,2014TWSYUTSWE10,­»«C,SP11,S,25.00 ,62.70 ,15.675
2014 ,P2,TW,SYU,TSW,E,E10,2014TWSYUTSWE10,¥É¤s¤pÀÐ,SP57,S,25.00 ,62.70 ,15.675
2014 ,P2,TW,SYU,TSW,E,E10,2014TWSYUTSWE10,©êÅì±J¬WÂÊ,SP22,S,25.00 ,62.70 ,15.675
2014 ,P2,TW,SYU,TSW,E,E10,2014TWSYUTSWE10,»OÆW©ÜÆP¯ó,SP33,R,5.00 ,62.70 ,3.135
2014 ,P2,TW,SYU,TSW,E,E10,2014TWSYUTSWE10,»OÆW¦a·¨±ö,SP25,S,25.00 ,62.70 ,15.675
2014 ,P2,TW,SYU,TSW,E,E10,2014TWSYUTSWE10,³ß©¥Ûjµæ,SP90,S,25.00 ,62.70 ,15.675
2014 ,P2,TW,SYU,TSW,E,E10,2014TWSYUTSWE10,¥É¤sæùªÑ¿o,SP29,S,25.00 ,62.70 ,15.675
2014 ,P2,TW,SYU,TSW,E,E10,2014TWSYUTSWE10,¸¢Åì¤ò¿¹,SP7,R,5.00 ,62.70 ,3.135
2014 ,P2,TW,SYU,TSW,E,E10,2014TWSYUTSWE10,»OÆWÀsÁx,SP68,R,5.00 ,62.70 ,3.135
2014 ,P2,TW,SYU,TSW,E,E10,2014TWSYUTSWE10,¨~,SP38,S,25.00 ,62.70 ,15.675
2014 ,P2,TW,SYU,TSW,E,E10,2014TWSYUTSWE10,¥É¤s¥Û¦Ë,SP61,R,5.00 ,62.70 ,3.135
2014 ,P2,TW,SYU,TSW,E,E10,2014TWSYUTSWE10,¥É¬f,SP4,R,5.00 ,62.70 ,3.135
2014 ,P2,TW,SYU,TSW,E,E10,2014TWSYUTSWE10,»OÆW¤T¤ò¯ó,SP40,S,25.00 ,62.70 ,15.675
2014 ,P2,TW,SYU,TSW,E,E10,2014TWSYUTSWE10,¥É¤s¥ÛªQ,SP5,S,25.00 ,62.70 ,15.675
2014 ,P2,TW,SYU,TSW,E,E10,2014TWSYUTSWE10,µu²ô±J¬WÂÊ,SP17,S,25.00 ,62.70 ,15.675
2014 ,P2,TW,SYU,TSW,E,E10,2014TWSYUTSWE10,§N§ü²§¿P³Á,SP37,R,5.00 ,62.70 ,3.135
2014 ,P2,TW,SYU,TSW,N,N05,2014TWSYUTSWN05,¥É¤s½b¦Ë,SP41,D,75.00 ,73.00 ,54.75
2014 ,P2,TW,SYU,TSW,N,N05,2014TWSYUTSWN05,¦±¨~¾v¯ó,SP31,C,50.00 ,73.00 ,36.5
2014 ,P2,TW,SYU,TSW,N,N05,2014TWSYUTSWN05,¦Ï­T,SP35,C,50.00 ,73.00 ,36.5
2014 ,P2,TW,SYU,TSW,N,N05,2014TWSYUTSWN05,¥É¤sª÷µ·®ç,SP75,R!,1.00 ,73.00 ,0.73
2014 ,P2,TW,SYU,TSW,N,N05,2014TWSYUTSWN05,¥É¤s¥ÛªQ,SP5,R,5.00 ,73.00 ,3.65
2014 ,P2,TW,SYU,TSW,N,N05,2014TWSYUTSWN05,­»«C,SP11,S,25.00 ,73.00 ,18.25
2014 ,P2,TW,SYU,TSW,N,N05,2014TWSYUTSWN05,ªü¨½¤sÀsÁx,SP67,R!,1.00 ,73.00 ,0.73
2014 ,P2,TW,SYU,TSW,N,N05,2014TWSYUTSWN05,¥É¤sæùªÑ¿o,SP29,R,5.00 ,73.00 ,3.65
2014 ,P2,TW,SYU,TSW,N,N05,2014TWSYUTSWN05,¥É¬f,SP4,R!,1.00 ,73.00 ,0.73
2014 ,P2,TW,SYU,TSW,N,N05,2014TWSYUTSWN05,©êÅì±J¬WÂÊ,SP22,S,25.00 ,73.00 ,18.25
2014 ,P2,TW,SYU,TSW,N,N05,2014TWSYUTSWN05,»OÆW¦a·¨±ö,SP25,R,5.00 ,73.00 ,3.65
2014 ,P2,TW,SYU,TSW,N,N05,2014TWSYUTSWN05,¥ÛªQ,SP2,R,5.00 ,73.00 ,3.65
2014 ,P2,TW,SYU,TSW,N,N10,2014TWSYUTSWN10,¥É¤s½b¦Ë,SP41,D,75.00 ,92.00 ,69
2014 ,P2,TW,SYU,TSW,N,N10,2014TWSYUTSWN10,¥É¤s¥ÛªQ,SP5,S,25.00 ,92.00 ,23
2014 ,P2,TW,SYU,TSW,N,N10,2014TWSYUTSWN10,³ß©¥Ûjµæ,SP90,R,5.00 ,92.00 ,4.6
2014 ,P2,TW,SYU,TSW,N,N10,2014TWSYUTSWN10,©êÅì±J¬WÂÊ,SP22,C,50.00 ,92.00 ,46
2014 ,P2,TW,SYU,TSW,N,N10,2014TWSYUTSWN10,¦±¨~¾v¯ó,SP31,S,25.00 ,92.00 ,23
2014 ,P2,TW,SYU,TSW,N,N10,2014TWSYUTSWN10,¦Ï­T,SP35,S,25.00 ,92.00 ,23
2014 ,P2,TW,SYU,TSW,N,N10,2014TWSYUTSWN10,­»«C,SP11,S,25.00 ,92.00 ,23
2014 ,P2,TW,SYU,TSW,N,N10,2014TWSYUTSWN10,¥É¬f,SP4,R,5.00 ,92.00 ,4.6
2014 ,P2,TW,SYU,TSW,N,N10,2014TWSYUTSWN10,¨~,SP38,R,5.00 ,92.00 ,4.6
2014 ,P2,TW,SYU,TSW,N,N10,2014TWSYUTSWN10,«n§ëÂÊ,SP21,R,5.00 ,92.00 ,4.6
2014 ,P2,TW,SYU,TSW,N,N10,2014TWSYUTSWN10,¥É¤s¤pÀÐ,SP57,S,25.00 ,92.00 ,23
2014 ,P2,TW,SYU,TSW,N,N10,2014TWSYUTSWN10,¥ÛªQ,SP2,R,5.00 ,92.00 ,4.6
2014 ,P2,TW,SYU,TSW,N,N10,2014TWSYUTSWN10,ªü¨½¤sÀsÁx,SP67,R!,1.00 ,92.00 ,0.92
2014 ,P2,TW,SYU,TSW,N,N10,2014TWSYUTSWN10,»OÆW¤T¤ò¯ó,SP40,R,5.00 ,92.00 ,4.6
2014 ,P2,TW,SYU,TSW,N,N10,2014TWSYUTSWN10,¥É¤sæùªÑ¿o,SP29,R,5.00 ,92.00 ,4.6
2014 ,P2,TW,SYU,TSW,N,N10,2014TWSYUTSWN10,»OÆWòÔÄª,SP26,R!,1.00 ,92.00 ,0.92
2014 ,P2,TW,SYU,TSW,N,N10,2014TWSYUTSWN10,¤¤°ê¦a·¨±ö,SP24,R!,1.00 ,92.00 ,0.92
2014 ,P2,TW,SYU,TSW,S,S05,2014TWSYUTSWS05,¥É¤s½b¦Ë,SP41,D,75.00 ,66.40 ,49.8
2014 ,P2,TW,SYU,TSW,S,S05,2014TWSYUTSWS05,¦±¨~¾v¯ó,SP31,C,50.00 ,66.40 ,33.2
2014 ,P2,TW,SYU,TSW,S,S05,2014TWSYUTSWS05,¦Ï­T,SP35,C,50.00 ,66.40 ,33.2
2014 ,P2,TW,SYU,TSW,S,S05,2014TWSYUTSWS05,©êÅì±J¬WÂÊ,SP22,C,50.00 ,66.40 ,33.2
2014 ,P2,TW,SYU,TSW,S,S05,2014TWSYUTSWS05,»OÆW¦a·¨±ö,SP25,S,25.00 ,66.40 ,16.6
2014 ,P2,TW,SYU,TSW,S,S05,2014TWSYUTSWS05,µu²ô±J¬WÂÊ,SP17,S,25.00 ,66.40 ,16.6
2014 ,P2,TW,SYU,TSW,S,S05,2014TWSYUTSWS05,»OÆW¤T¤ò¯ó,SP40,R!,1.00 ,66.40 ,0.664
2014 ,P2,TW,SYU,TSW,S,S05,2014TWSYUTSWS05,­»«C,SP11,R,5.00 ,66.40 ,3.32
2014 ,P2,TW,SYU,TSW,S,S05,2014TWSYUTSWS05,¥É¤sª÷µ·®ç,SP75,R,5.00 ,66.40 ,3.32
2014 ,P2,TW,SYU,TSW,S,S05,2014TWSYUTSWS05,³ß©¥Ûjµæ,SP90,R!,1.00 ,66.40 ,0.664
2014 ,P2,TW,SYU,TSW,S,S05,2014TWSYUTSWS05,¨~,SP38,R,5.00 ,66.40 ,3.32
2014 ,P2,TW,SYU,TSW,S,S10,2014TWSYUTSWS10,¥É¤s½b¦Ë,SP41,D,75.00 ,60.70 ,45.525
2014 ,P2,TW,SYU,TSW,S,S10,2014TWSYUTSWS10,¦±¨~¾v¯ó,SP31,C,50.00 ,60.70 ,30.35
2014 ,P2,TW,SYU,TSW,S,S10,2014TWSYUTSWS10,¦Ï­T,SP35,C,50.00 ,60.70 ,30.35
2014 ,P2,TW,SYU,TSW,S,S10,2014TWSYUTSWS10,»OÆW¦a·¨±ö,SP25,S,25.00 ,60.70 ,15.175
2014 ,P2,TW,SYU,TSW,S,S10,2014TWSYUTSWS10,­»«C,SP11,R,5.00 ,60.70 ,3.035
2014 ,P2,TW,SYU,TSW,S,S10,2014TWSYUTSWS10,©êÅì±J¬WÂÊ,SP22,S,25.00 ,60.70 ,15.175
2014 ,P2,TW,SYU,TSW,S,S10,2014TWSYUTSWS10,µu²ô±J¬WÂÊ,SP17,S,25.00 ,60.70 ,15.175
2014 ,P2,TW,SYU,TSW,S,S10,2014TWSYUTSWS10,»OÆW¤T¤ò¯ó,SP40,S,25.00 ,60.70 ,15.175
2014 ,P2,TW,SYU,TSW,S,S10,2014TWSYUTSWS10,»OÆW©ÜÆP¯ó,SP33,R,5.00 ,60.70 ,3.035
2014 ,P2,TW,SYU,TSW,S,S10,2014TWSYUTSWS10,¥É¤sª÷µ·®ç,SP75,S,25.00 ,60.70 ,15.175
2014 ,P2,TW,SYU,TSW,S,S10,2014TWSYUTSWS10,¥É¤sæùªÑ¿o,SP29,R,5.00 ,60.70 ,3.035
2014 ,P2,TW,SYU,TSW,S,S10,2014TWSYUTSWS10,¥É¤s¤ô­WòÌ,SP79,R!,1.00 ,60.70 ,0.607
2014 ,P2,TW,SYU,TSW,S,S10,2014TWSYUTSWS10,»OÆWòÔÄª,SP26,R!,1.00 ,60.70 ,0.607
2014 ,P2,TW,SYU,TSW,S,S10,2014TWSYUTSWS10,³ß©¥Ûjµæ,SP90,R!,1.00 ,60.70 ,0.607
2014 ,P2,TW,SYU,TSW,S,S10,2014TWSYUTSWS10,»OÆWÀsÁx,SP68,R!,1.00 ,60.70 ,0.607
2014 ,P2,TW,SYU,TSW,W,W05,2014TWSYUTSWW05,¥É¤s½b¦Ë,SP41,D,75.00 ,84.00 ,63
2014 ,P2,TW,SYU,TSW,W,W05,2014TWSYUTSWW05,­»«C,SP11,S,25.00 ,84.00 ,21
2014 ,P2,TW,SYU,TSW,W,W05,2014TWSYUTSWW05,¦±¨~¾v¯ó,SP31,C,50.00 ,84.00 ,42
2014 ,P2,TW,SYU,TSW,W,W05,2014TWSYUTSWW05,¥É¤sæùªÑ¿o,SP29,R,5.00 ,84.00 ,4.2
2014 ,P2,TW,SYU,TSW,W,W05,2014TWSYUTSWW05,¦Ï­T,SP35,C,50.00 ,84.00 ,42
2014 ,P2,TW,SYU,TSW,W,W05,2014TWSYUTSWW05,»OÆW¦a·¨±ö,SP25,R,5.00 ,84.00 ,4.2
2014 ,P2,TW,SYU,TSW,W,W05,2014TWSYUTSWW05,µu²ô±J¬WÂÊ,SP17,R,5.00 ,84.00 ,4.2
2014 ,P2,TW,SYU,TSW,W,W05,2014TWSYUTSWW05,©êÅì±J¬WÂÊ,SP22,S,25.00 ,84.00 ,21
2014 ,P2,TW,SYU,TSW,W,W05,2014TWSYUTSWW05,¥É¤s¤pÀÐ,SP57,R,5.00 ,84.00 ,4.2
2014 ,P2,TW,SYU,TSW,W,W05,2014TWSYUTSWW05,´Ë¤ó¤s¬hµâ,SP50,R!,1.00 ,84.00 ,0.84
2014 ,P2,TW,SYU,TSW,W,W05,2014TWSYUTSWW05,«n§ëÂÊ,SP21,R!,1.00 ,84.00 ,0.84
2014 ,P2,TW,SYU,TSW,W,W05,2014TWSYUTSWW05,¥É¤s§ùÃY,SP65,R!,1.00 ,84.00 ,0.84
2014 ,P2,TW,SYU,TSW,W,W05,2014TWSYUTSWW05,ªü¨½¤sÀsÁx,SP67,R!,1.00 ,84.00 ,0.84
2014 ,P2,TW,SYU,TSW,W,W05,2014TWSYUTSWW05,¥É¤s¦ò¥Ò¯ó,SP62,R!,1.00 ,84.00 ,0.84
2014 ,P2,TW,SYU,TSW,W,W05,2014TWSYUTSWW05,»OÆW¤T¤ò¯ó,SP40,R!,1.00 ,84.00 ,0.84
2014 ,P2,TW,SYU,TSW,W,W10,2014TWSYUTSWW10,¥É¤s½b¦Ë,SP41,D,75.00 ,80.00 ,60
2014 ,P2,TW,SYU,TSW,W,W10,2014TWSYUTSWW10,¥É¤s§ùÃY,SP65,S,25.00 ,80.00 ,20
2014 ,P2,TW,SYU,TSW,W,W10,2014TWSYUTSWW10,¥É¤s¤pÀÐ,SP57,R,5.00 ,80.00 ,4
2014 ,P2,TW,SYU,TSW,W,W10,2014TWSYUTSWW10,­»«C,SP11,S,25.00 ,80.00 ,20
2014 ,P2,TW,SYU,TSW,W,W10,2014TWSYUTSWW10,¦±¨~¾v¯ó,SP31,C,50.00 ,80.00 ,40
2014 ,P2,TW,SYU,TSW,W,W10,2014TWSYUTSWW10,¥É¤s¦ò¥Ò¯ó,SP62,R!,1.00 ,80.00 ,0.8
2014 ,P2,TW,SYU,TSW,W,W10,2014TWSYUTSWW10,°ª¤sÄa¹_¤l,SP85,R!,1.00 ,80.00 ,0.8
2014 ,P2,TW,SYU,TSW,W,W10,2014TWSYUTSWW10,¦Ï­T,SP35,C,50.00 ,80.00 ,40
2014 ,P2,TW,SYU,TSW,W,W10,2014TWSYUTSWW10,³ß©¥Ûjµæ,SP90,R!,1.00 ,80.00 ,0.8
